PhraseId,SentenceId,Phrase,Sentiment
823,30,"['well', 'constructed']",3
824,30,['narrative'],2
825,30,"['terms', 'inoffensive', 'actually', 'rather', 'sweet']",3
826,30,['terms'],2
831,30,"['inoffensive', 'actually', 'rather', 'sweet']",3
834,30,"['inoffensive', 'actually']",2
835,30,['inoffensive'],2
836,30,['inoffensive'],1
837,30,['actually'],2
838,30,"['rather', 'sweet']",3
839,30,['rather'],2
840,31,"['Nothing', 'run', 'mill', 'action', 'flick']",2
841,31,"['run', 'mill', 'action', 'flick']",2
842,31,"['run', 'mill', 'action']",3
843,31,"['run', 'mill', 'action']",2
845,31,"['run', 'mill', 'action']",1
846,31,"['run', 'mill']",1
847,31,['action'],2
849,32,"['Hampered', 'paralyzed', 'self', 'indulgent', 'script', 'aims', 'poetry', 'ends', 'sounding', 'like', 'satire']",0
850,32,"['Hampered', 'paralyzed', 'self', 'indulgent', 'script', 'aims', 'poetry', 'ends', 'sounding', 'like', 'satire']",1
851,32,"['Hampered', 'paralyzed', 'self', 'indulgent', 'script']",1
853,32,"['Hampered', 'paralyzed']",2
854,32,['Hampered'],2
855,32,['paralyzed'],2
857,32,['paralyzed'],1
861,32,"['self', 'indulgent', 'script']",1
862,32,"['self', 'indulgent', 'script']",0
863,32,"['self', 'indulgent', 'script']",2
864,32,"['self', 'indulgent']",1
865,32,['script'],2
867,32,"['aims', 'poetry', 'ends', 'sounding', 'like', 'satire']",1
869,32,"['aims', 'poetry']",2
871,32,['aims'],2
872,32,['poetry'],2
873,32,['poetry'],3
874,32,"['ends', 'sounding', 'like', 'satire']",1
875,32,['ends'],2
878,32,"['sounding', 'like', 'satire']",2
879,32,['sounding'],3
880,32,"['like', 'satire']",2
881,32,['satire'],2
882,33,"['Ice', 'Age', 'first', 'computer', 'generated', 'feature', 'cartoon', 'feel', 'like', 'movies', 'makes', 'glacial', 'pacing', 'early']",2
884,33,"['Ice', 'Age', 'first', 'computer', 'generated', 'feature', 'cartoon', 'feel', 'like', 'movies']",3
885,33,"['Ice', 'Age', 'first', 'computer', 'generated', 'feature', 'cartoon', 'feel', 'like', 'movies']",2
887,33,"['Ice', 'Age']",2
888,33,['Ice'],2
889,33,['Age'],2
890,33,"['first', 'computer', 'generated', 'feature', 'cartoon', 'feel', 'like', 'movies']",3
891,33,"['first', 'computer', 'generated', 'feature', 'cartoon', 'feel', 'like', 'movies']",4
892,33,"['first', 'computer', 'generated', 'feature', 'cartoon']",2
893,33,"['first', 'computer', 'generated', 'feature', 'cartoon']",3
894,33,['first'],2
895,33,"['computer', 'generated', 'feature', 'cartoon']",2
896,33,"['computer', 'generated']",2
897,33,"['feature', 'cartoon']",2
898,33,['feature'],2
899,33,['cartoon'],2
900,33,"['feel', 'like', 'movies']",3
901,33,"['feel', 'like', 'movies']",2
902,33,['feel'],2
903,33,"['like', 'movies']",2
906,33,"['makes', 'glacial', 'pacing', 'early']",2
907,33,"['makes', 'glacial', 'pacing', 'early']",1
908,33,"['makes', 'glacial', 'pacing']",1
909,33,['makes'],2
910,33,"['glacial', 'pacing']",2
913,33,['glacial'],2
914,33,['pacing'],2
915,33,['early'],2
917,34,"['There', 'little', 'sense', 'going', 'makers', 'serve', 'cliches', 'considerable', 'dash']",2
918,34,"['There', 'little', 'sense', 'going', 'makers', 'serve', 'cliches', 'considerable', 'dash']",1
919,34,"['There', 'little', 'sense', 'going']",1
920,34,"['There', 'little', 'sense', 'going']",0
922,34,"['little', 'sense', 'going']",1
924,34,"['little', 'sense']",1
927,34,['going'],1
932,34,"['makers', 'serve', 'cliches', 'considerable', 'dash']",2
933,34,['makers'],2
935,34,"['serve', 'cliches', 'considerable', 'dash']",2
936,34,['serve'],2
938,34,"['cliches', 'considerable', 'dash']",1
939,34,['cliches'],1
940,34,['cliches'],2
941,34,"['considerable', 'dash']",2
943,34,['considerable'],3
944,34,['dash'],2
945,35,"['Cattaneo', 'followed', 'runaway', 'success', 'first', 'film', 'The', 'Full', 'Monty', 'something', 'different']",2
946,35,['Cattaneo'],2
947,35,"['followed', 'runaway', 'success', 'first', 'film', 'The', 'Full', 'Monty', 'something', 'different']",2
951,35,"['followed', 'runaway', 'success', 'first', 'film', 'The', 'Full', 'Monty']",3
952,35,['followed'],2
953,35,"['runaway', 'success', 'first', 'film', 'The', 'Full', 'Monty']",4
954,35,"['runaway', 'success']",4
955,35,"['runaway', 'success']",3
956,35,['runaway'],2
957,35,['success'],3
958,35,"['first', 'film', 'The', 'Full', 'Monty']",1
959,35,"['first', 'film', 'The', 'Full', 'Monty']",2
961,35,"['first', 'film']",2
964,35,"['The', 'Full', 'Monty']",2
965,35,"['Full', 'Monty']",2
966,35,['Full'],3
967,35,['Monty'],2
968,35,"['something', 'different']",2
969,35,"['something', 'different']",3
970,35,['different'],2
971,36,"['They', 'unnamed', 'easily', 'substitutable', 'forces', 'serve', 'whatever', 'terror', 'heroes', 'horror', 'movies', 'try', 'avoid']",1
972,36,['They'],2
973,36,"['unnamed', 'easily', 'substitutable', 'forces', 'serve', 'whatever', 'terror', 'heroes', 'horror', 'movies', 'try', 'avoid']",1
974,36,"['unnamed', 'easily', 'substitutable', 'forces', 'serve', 'whatever', 'terror', 'heroes', 'horror', 'movies', 'try', 'avoid']",2
977,36,"['unnamed', 'easily', 'substitutable', 'forces']",1
978,36,"['unnamed', 'easily', 'substitutable', 'forces']",2
979,36,"['unnamed', 'easily', 'substitutable']",1
980,36,['unnamed'],2
981,36,"['easily', 'substitutable']",1
982,36,"['easily', 'substitutable']",2
983,36,['easily'],3
984,36,['substitutable'],1
985,36,['forces'],2
986,36,"['serve', 'whatever', 'terror', 'heroes', 'horror', 'movies', 'try', 'avoid']",2
988,36,"['whatever', 'terror', 'heroes', 'horror', 'movies', 'try', 'avoid']",2
989,36,"['whatever', 'terror', 'heroes', 'horror', 'movies', 'try', 'avoid']",1
990,36,['whatever'],1
991,36,"['terror', 'heroes', 'horror', 'movies', 'try', 'avoid']",1
992,36,['terror'],1
993,36,"['heroes', 'horror', 'movies', 'try', 'avoid']",1
994,36,"['heroes', 'horror', 'movies']",2
995,36,['heroes'],2
996,36,['heroes'],3
997,36,"['horror', 'movies']",2
999,36,['horror'],1
1000,36,"['try', 'avoid']",1
1001,36,['avoid'],1
1002,36,['avoid'],0
1003,37,"['It', 'almost', 'feels', 'movie', 'interested', 'entertaining', 'amusing', 'us']",1
1004,37,"['almost', 'feels', 'movie', 'interested', 'entertaining', 'amusing', 'us']",0
1005,37,"['feels', 'movie', 'interested', 'entertaining', 'amusing', 'us']",1
1007,37,['feels'],2
1008,37,"['movie', 'interested', 'entertaining', 'amusing', 'us']",1
1012,37,"['interested', 'entertaining', 'amusing', 'us']",1
1014,37,"['interested', 'entertaining']",1
1015,37,"['interested', 'entertaining']",3
1016,37,['interested'],3
1017,37,['entertaining'],2
1018,37,['entertaining'],3
1020,37,"['amusing', 'us']",2
1021,37,"['amusing', 'us']",3
1023,37,['amusing'],4
1024,38,"['The', 'movie', 'progression', 'rambling', 'incoherence', 'gives', 'new', 'meaning', 'phrase', 'fatal', 'script', 'error']",0
1025,38,"['The', 'movie', 'progression', 'rambling', 'incoherence']",0
1026,38,"['The', 'movie', 'progression']",3
1027,38,['progression'],2
1028,38,"['rambling', 'incoherence']",1
1031,38,['rambling'],1
1032,38,['incoherence'],1
1033,38,"['gives', 'new', 'meaning', 'phrase', 'fatal', 'script', 'error']",0
1034,38,"['gives', 'new', 'meaning', 'phrase', 'fatal', 'script', 'error']",2
1035,38,"['gives', 'new', 'meaning', 'phrase', 'fatal', 'script', 'error']",1
1036,38,"['gives', 'new', 'meaning']",2
1037,38,['gives'],2
1038,38,"['new', 'meaning']",2
1039,38,['new'],3
1040,38,['meaning'],2
1041,38,"['phrase', 'fatal', 'script', 'error']",1
1044,38,['phrase'],2
1045,38,"['fatal', 'script', 'error']",0
1048,38,['fatal'],2
1049,38,"['script', 'error']",1
1050,38,['error'],1
1051,39,"['Do', 'judge', 'one', 'soon', 'dark', 'gritty', 'story', 'takes', 'totally', 'unexpected', 'directions', 'keeps', 'going']",3
1052,39,"['Do', 'judge', 'one', 'soon', 'dark', 'gritty', 'story', 'takes', 'totally', 'unexpected', 'directions', 'keeps', 'going']",2
1053,39,"['Do', 'judge', 'one', 'soon']",2
1054,39,"['Do', 'judge', 'one', 'soon']",3
1055,39,['Do'],1
1056,39,['Do'],2
1057,39,"['judge', 'one', 'soon']",2
1058,39,"['judge', 'one']",2
1059,39,['judge'],2
1060,39,['soon'],2
1063,39,"['dark', 'gritty', 'story', 'takes', 'totally', 'unexpected', 'directions', 'keeps', 'going']",2
1064,39,"['dark', 'gritty', 'story']",3
1065,39,"['dark', 'gritty', 'story']",2
1069,39,['dark'],2
1070,39,"['gritty', 'story']",2
1072,39,['gritty'],3
1073,39,"['takes', 'totally', 'unexpected', 'directions', 'keeps', 'going']",3
1074,39,"['takes', 'totally', 'unexpected', 'directions', 'keeps', 'going']",2
1075,39,"['takes', 'totally', 'unexpected', 'directions']",3
1077,39,['takes'],2
1079,39,"['totally', 'unexpected', 'directions']",2
1080,39,"['totally', 'unexpected', 'directions']",3
1081,39,"['totally', 'unexpected']",2
1082,39,['totally'],2
1083,39,['unexpected'],2
1084,39,['directions'],2
1085,39,"['keeps', 'going']",2
1086,39,['keeps'],2
1088,40,"['So', 'could', 'young', 'romantics', 'date']",3
1089,40,"['could', 'young', 'romantics', 'date']",2
1090,40,"['could', 'young', 'romantics', 'date']",3
1091,40,"['young', 'romantics', 'date']",2
1092,40,"['young', 'romantics']",4
1093,40,['young'],2
1094,40,['romantics'],3
1095,40,['date'],2
1098,40,['date'],3
1100,41,"['Tartakovsky', 'team', 'freakish', 'powers', 'visual', 'charm', 'five', 'writers', 'slip', 'modern', 'rut', 'narrative', 'banality']",0
1101,41,"['Tartakovsky', 'team', 'freakish', 'powers', 'visual', 'charm', 'five', 'writers', 'slip', 'modern', 'rut', 'narrative', 'banality']",1
1102,41,"['Tartakovsky', 'team', 'freakish', 'powers', 'visual', 'charm']",3
1105,41,"['Tartakovsky', 'team']",2
1106,41,['Tartakovsky'],2
1108,41,['team'],3
1109,41,"['freakish', 'powers', 'visual', 'charm']",3
1110,41,"['freakish', 'powers', 'visual', 'charm']",2
1111,41,"['freakish', 'powers']",2
1113,41,['freakish'],3
1114,41,['powers'],2
1115,41,"['visual', 'charm']",3
1117,41,['visual'],2
1118,41,['charm'],3
1119,41,"['five', 'writers', 'slip', 'modern', 'rut', 'narrative', 'banality']",2
1120,41,"['five', 'writers']",3
1121,41,"['five', 'writers']",2
1122,41,['five'],2
1123,41,['writers'],2
1124,41,"['slip', 'modern', 'rut', 'narrative', 'banality']",1
1125,41,['slip'],2
1126,41,"['modern', 'rut', 'narrative', 'banality']",1
1128,41,"['modern', 'rut']",1
1129,41,"['modern', 'rut']",2
1130,41,['modern'],2
1131,41,['rut'],1
1132,41,"['narrative', 'banality']",0
1133,41,"['narrative', 'banality']",1
1134,41,['banality'],1
1135,42,"['Vincent', 'Gallo', 'right', 'home', 'French', 'shocker', 'playing', 'usual', 'bad', 'boy', 'weirdo', 'role']",3
1136,42,"['Vincent', 'Gallo']",2
1137,42,['Vincent'],2
1138,42,['Gallo'],2
1139,42,"['right', 'home', 'French', 'shocker', 'playing', 'usual', 'bad', 'boy', 'weirdo', 'role']",3
1141,42,"['right', 'home', 'French', 'shocker']",2
1142,42,"['right', 'home', 'French', 'shocker']",3
1143,42,"['right', 'home']",3
1144,42,['right'],3
1145,42,['home'],2
1148,42,"['French', 'shocker']",2
1150,42,"['French', 'shocker']",3
1151,42,['French'],2
1152,42,['shocker'],2
1153,42,"['playing', 'usual', 'bad', 'boy', 'weirdo', 'role']",2
1154,42,['playing'],2
1155,42,"['usual', 'bad', 'boy', 'weirdo', 'role']",2
1157,42,['usual'],2
1158,42,"['bad', 'boy', 'weirdo', 'role']",2
1159,42,['bad'],0
1160,42,"['boy', 'weirdo', 'role']",2
1161,42,['boy'],2
1162,42,"['weirdo', 'role']",2
1163,42,['weirdo'],2
1164,42,['role'],2
1165,43,"['If', 'horror', 'movie', 'primary', 'goal', 'frighten', 'disturb', 'They', 'works', 'spectacularly', 'well', 'shiver', 'inducing', 'nerve', 'rattling', 'ride']",4
1166,43,"['If', 'horror', 'movie', 'primary', 'goal', 'frighten', 'disturb']",2
1167,43,"['horror', 'movie', 'primary', 'goal', 'frighten', 'disturb']",2
1168,43,"['horror', 'movie', 'primary', 'goal']",2
1169,43,"['horror', 'movie']",2
1171,43,"['primary', 'goal']",2
1172,43,['primary'],2
1173,43,['goal'],3
1174,43,"['frighten', 'disturb']",1
1175,43,"['frighten', 'disturb']",2
1177,43,['frighten'],1
1178,43,['frighten'],2
1179,43,['disturb'],1
1180,43,"['They', 'works', 'spectacularly', 'well', 'shiver', 'inducing', 'nerve', 'rattling', 'ride']",4
1184,43,"['works', 'spectacularly', 'well', 'shiver', 'inducing', 'nerve', 'rattling', 'ride']",4
1186,43,"['works', 'spectacularly', 'well']",3
1188,43,['works'],2
1189,43,"['spectacularly', 'well']",4
1190,43,['spectacularly'],4
1191,43,['well'],3
1192,43,"['shiver', 'inducing', 'nerve', 'rattling', 'ride']",2
1193,43,"['shiver', 'inducing']",2
1194,43,"['shiver', 'inducing']",3
1196,43,"['nerve', 'rattling', 'ride']",2
1197,43,"['nerve', 'rattling']",2
1198,43,['ride'],2
1199,44,"['This', 'minute', 'movie', 'minutes', 'decent', 'material']",1
1200,44,"['This', 'minute', 'movie']",2
1201,44,"['minute', 'movie']",2
1202,44,['minute'],2
1203,44,"['minutes', 'decent', 'material']",1
1205,44,"['minutes', 'decent', 'material']",3
1208,44,['minutes'],2
1212,44,"['decent', 'material']",2
1213,44,"['decent', 'material']",3
1214,44,['decent'],3
1215,44,['material'],2
1216,45,"['Fortunately', 'still', 'option']",2
1217,45,['Fortunately'],2
1218,45,"['still', 'option']",2
1221,45,['option'],2
1225,46,"['Less', 'sensational', 'true', 'crime', 'hell', 'jaunt', 'purists', 'might', 'like', 'experimental', 'storytelling', 'LRB', 'though', 'less', 'horrifying', 'RRB']",3
1226,46,"['sensational', 'true', 'crime', 'hell', 'jaunt', 'purists', 'might', 'like', 'experimental', 'storytelling', 'LRB', 'though', 'less', 'horrifying', 'RRB']",3
1227,46,"['sensational', 'true', 'crime', 'hell', 'jaunt', 'purists', 'might', 'like', 'experimental', 'storytelling', 'LRB', 'though', 'less', 'horrifying', 'RRB']",4
1228,46,"['sensational', 'true', 'crime', 'hell', 'jaunt', 'purists', 'might', 'like', 'experimental', 'storytelling']",3
1229,46,"['sensational', 'true', 'crime']",3
1230,46,"['sensational', 'true', 'crime']",4
1231,46,['sensational'],4
1232,46,"['true', 'crime']",2
1233,46,"['hell', 'jaunt', 'purists', 'might', 'like', 'experimental', 'storytelling']",2
1234,46,"['hell', 'jaunt', 'purists']",1
1235,46,"['hell', 'jaunt']",1
1236,46,['purists'],2
1237,46,"['might', 'like', 'experimental', 'storytelling']",3
1238,46,['might'],2
1239,46,"['like', 'experimental', 'storytelling']",2
1241,46,"['experimental', 'storytelling']",3
1242,46,['experimental'],3
1243,46,['experimental'],2
1244,46,['storytelling'],2
1247,46,"['LRB', 'though', 'less', 'horrifying', 'RRB']",2
1248,46,['LRB'],1
1249,46,"['though', 'less', 'horrifying', 'RRB']",2
1250,46,['though'],2
1252,46,"['less', 'horrifying', 'RRB']",2
1253,46,"['less', 'horrifying']",2
1254,46,['horrifying'],2
1255,46,['horrifying'],1
1257,46,['RRB'],3
1258,47,"['As', 'tricky', 'satisfying', 'David', 'Mamet', 'airless', 'cinematic', 'shell', 'games']",3
1259,47,"['As', 'tricky', 'satisfying', 'David']",3
1260,47,"['tricky', 'satisfying', 'David']",3
1261,47,"['tricky', 'satisfying']",3
1262,47,['tricky'],2
1264,47,['satisfying'],4
1265,47,['David'],2
1270,47,"['Mamet', 'airless', 'cinematic', 'shell', 'games']",3
1271,47,['Mamet'],2
1273,47,"['airless', 'cinematic', 'shell', 'games']",1
1274,47,"['airless', 'cinematic', 'shell', 'games']",2
1275,47,['airless'],2
1276,47,"['cinematic', 'shell', 'games']",2
1277,47,['cinematic'],3
1278,47,"['shell', 'games']",2
1279,47,['shell'],2
1280,47,['games'],2
1281,48,"['sure', 'filmmaker', 'would', 'disagree', 'honestly', 'see', 'point']",1
1283,48,"['sure', 'filmmaker', 'would', 'disagree', 'honestly', 'see', 'point']",0
1286,48,['sure'],2
1287,48,"['filmmaker', 'would', 'disagree', 'honestly', 'see', 'point']",1
1288,48,"['filmmaker', 'would', 'disagree']",2
1291,48,"['filmmaker', 'would', 'disagree']",1
1292,48,['filmmaker'],2
1294,48,"['would', 'disagree']",2
1295,48,['disagree'],3
1296,48,"['honestly', 'see', 'point']",0
1297,48,['honestly'],3
1298,48,"['see', 'point']",1
1301,48,"['see', 'point']",2
1302,48,['see'],2
1303,48,['point'],2
1305,49,"['Jones', 'tackled', 'meaty', 'subject', 'drawn', 'engaging', 'characters', 'peppering', 'pages', 'memorable', 'zingers']",4
1306,49,['Jones'],2
1307,49,"['tackled', 'meaty', 'subject', 'drawn', 'engaging', 'characters', 'peppering', 'pages', 'memorable', 'zingers']",4
1308,49,"['tackled', 'meaty', 'subject', 'drawn', 'engaging', 'characters', 'peppering', 'pages', 'memorable', 'zingers']",3
1310,49,"['tackled', 'meaty', 'subject']",3
1312,49,['tackled'],2
1313,49,"['meaty', 'subject']",3
1315,49,['meaty'],3
1316,49,['subject'],2
1317,49,"['drawn', 'engaging', 'characters', 'peppering', 'pages', 'memorable', 'zingers']",3
1318,49,"['drawn', 'engaging', 'characters']",4
1319,49,['drawn'],2
1320,49,"['engaging', 'characters']",3
1321,49,['engaging'],4
1322,49,['characters'],2
1323,49,"['peppering', 'pages', 'memorable', 'zingers']",3
1325,49,"['peppering', 'pages']",2
1326,49,['peppering'],2
1327,49,['pages'],2
1329,49,"['memorable', 'zingers']",3
1331,49,['memorable'],4
1332,49,['zingers'],2
1333,50,"['Bloody', 'Sunday', 'grace', 'call', 'prevention', 'rather', 'place', 'blame', 'making', 'one', 'best', 'war', 'movies', 'ever', 'made']",4
1334,50,"['Bloody', 'Sunday']",2
1335,50,['Bloody'],1
1336,50,['Sunday'],2
1337,50,"['grace', 'call', 'prevention', 'rather', 'place', 'blame', 'making', 'one', 'best', 'war', 'movies', 'ever', 'made']",4
1341,50,['grace'],3
1342,50,"['call', 'prevention', 'rather', 'place', 'blame', 'making', 'one', 'best', 'war', 'movies', 'ever', 'made']",4
1344,50,"['call', 'prevention', 'rather', 'place', 'blame']",2
1346,50,['call'],2
1347,50,"['prevention', 'rather', 'place', 'blame']",2
1348,50,"['prevention', 'rather']",2
1349,50,['prevention'],2
1352,50,"['place', 'blame']",1
1353,50,"['place', 'blame']",2
1354,50,['place'],2
1355,50,['blame'],2
1356,50,"['making', 'one', 'best', 'war', 'movies', 'ever', 'made']",4
1357,50,['making'],2
1358,50,"['one', 'best', 'war', 'movies', 'ever', 'made']",4
1360,50,"['best', 'war', 'movies', 'ever', 'made']",4
1362,50,"['best', 'war', 'movies']",3
1363,50,"['best', 'war', 'movies']",4
1364,50,"['war', 'movies']",1
1365,50,['war'],1
1366,50,"['ever', 'made']",2
1367,50,['ever'],2
1368,50,['made'],2
1369,51,"['Takes', 'clunky', 'TV', 'movie', 'approach', 'detailing', 'chapter', 'life', 'celebrated', 'Irish', 'playwright', 'poet', 'drinker']",1
1371,51,"['clunky', 'TV', 'movie', 'approach', 'detailing', 'chapter', 'life', 'celebrated', 'Irish', 'playwright', 'poet', 'drinker']",1
1372,51,"['clunky', 'TV', 'movie', 'approach']",2
1373,51,"['clunky', 'TV', 'movie', 'approach']",0
1374,51,"['clunky', 'TV', 'movie']",1
1375,51,['clunky'],1
1376,51,"['TV', 'movie']",2
1377,51,['approach'],2
1378,51,"['detailing', 'chapter', 'life', 'celebrated', 'Irish', 'playwright', 'poet', 'drinker']",2
1380,51,"['detailing', 'chapter']",2
1381,51,['detailing'],3
1382,51,['chapter'],2
1384,51,"['life', 'celebrated', 'Irish', 'playwright', 'poet', 'drinker']",2
1386,51,['life'],2
1387,51,['life'],3
1388,51,"['celebrated', 'Irish', 'playwright', 'poet', 'drinker']",2
1391,51,['celebrated'],3
1392,51,"['Irish', 'playwright', 'poet', 'drinker']",2
1393,51,['Irish'],2
1394,51,"['playwright', 'poet', 'drinker']",2
1395,51,['playwright'],2
1396,51,"['poet', 'drinker']",2
1398,51,['poet'],2
1400,51,['drinker'],2
1401,52,"['Finally', 'coming', 'Miramax', 'deep', 'shelves', 'couple', 'aborted', 'attempts', 'Waking', 'Up', 'Reno', 'makes', 'strong', 'case', 'letting', 'sleeping', 'dogs', 'lie']",2
1402,52,['Finally'],2
1403,52,"['coming', 'Miramax', 'deep', 'shelves', 'couple', 'aborted', 'attempts', 'Waking', 'Up', 'Reno', 'makes', 'strong', 'case', 'letting', 'sleeping', 'dogs', 'lie']",1
1405,52,"['coming', 'Miramax', 'deep', 'shelves', 'couple', 'aborted', 'attempts', 'Waking', 'Up', 'Reno', 'makes']",1
